Latitude	Longitude	Rx(dB)	BestUnit
 41,04667	-008,17190	 055,8	4
 41,04667	-008,16691	 048,9	4
 41,04667	-008,16192	 040,5	0
 41,04667	-008,15693	 045,7	0
 41,04667	-008,15194	 040,1	0
 41,04667	-008,14695	 041,5	0
 41,04667	-008,14196	 057,1	0
 41,04667	-008,13697	 057,1	0
 41,04667	-008,13198	 057,6	0
 41,04667	-008,12699	 051,5	0
 41,04667	-008,12200	 042,7	0
 41,04667	-008,11701	 045,8	0
 41,04667	-008,11202	 056,8	4
 41,04667	-008,10703	 058,6	4
 41,04667	-008,10204	 056,7	4
 41,04667	-008,09705	 032,6	0
 41,04667	-008,09206	 035,0	0
 41,04667	-008,08707	 059,6	4
 41,04667	-008,08208	 060,1	4
 41,04667	-008,07709	 057,2	4
 41,04667	-008,07210	 054,1	4
 41,04667	-008,06711	 034,6	0
 41,04667	-008,06212	 022,2	4
 41,04667	-008,05713	 011,7	0
 41,04667	-008,05214	 017,3	0
 41,04667	-008,04715	 031,1	0
 41,04667	-008,04216	 031,6	0
 41,04667	-008,03717	 023,5	0
 41,04667	-008,03218	 039,1	0
 41,04667	-008,02719	 059,0	4
 41,04667	-008,02220	 061,7	4
 41,04667	-008,01721	 056,1	4
 41,04667	-008,01222	 061,8	4
 41,04667	-008,00723	 062,0	4
 41,04667	-008,00224	 055,5	4
 41,04667	-007,99725	 050,1	4
 41,04667	-007,99226	 034,6	0
 41,04667	-007,98727	 032,9	0
 41,04667	-007,98228	 025,1	0
 41,04667	-007,97729	 033,8	0
 41,04667	-007,97230	 035,0	0
 41,04667	-007,96731	 028,3	0
 41,04667	-007,96232	 026,9	0
 41,04667	-007,95733	 040,1	0
 41,04667	-007,95234	 042,4	2
 41,04667	-007,94735	 043,9	2
 41,04667	-007,94236	 048,2	0
 41,04667	-007,93737	 031,9	0
 41,04667	-007,93238	 042,9	0
 41,04667	-007,92739	 029,5	4
 41,04667	-007,92240	 048,9	0
 41,04667	-007,91741	 050,2	7
 41,04667	-007,91242	 051,6	0
 41,04667	-007,90743	 061,2	0
 41,04667	-007,90244	 020,1	0
 41,04667	-007,89745	 021,8	4
 41,04667	-007,89246	 026,1	4
 41,04667	-007,88747	 024,1	0
 41,04667	-007,88247	 019,1	0
 41,04667	-007,87748	 016,6	0
 41,04667	-007,87250	 016,8	0
 41,04667	-007,86751	 016,7	0
 41,04667	-007,86251	 027,5	0
 41,04667	-007,85752	 027,0	0
 41,04667	-007,85253	 023,8	0
 41,04667	-007,84754	 014,8	4
 41,04667	-007,84256	 010,2	0
 41,04667	-007,83756	 008,8	0
 41,04667	-007,83257	 017,4	4
 41,04667	-007,82758	 015,4	0
 41,04667	-007,82259	 014,1	4
 41,04667	-007,81760	 010,2	0
 41,04667	-007,81261	 011,8	0
 41,04667	-007,80762	 009,7	0
 41,04667	-007,80263	 022,7	7
 41,04667	-007,79764	 043,4	7
 41,04667	-007,79265	 009,0	0
 41,04667	-007,78766	 017,5	7
 41,04667	-007,78267	 038,2	7
 41,04667	-007,77768	 054,2	7
 41,04667	-007,77269	 040,8	7
 41,04667	-007,76770	 050,7	7
 41,04667	-007,76271	 049,8	7
 41,04667	-007,75772	 038,3	7
 41,04667	-007,75273	 016,2	0
 41,04667	-007,74774	 039,5	7
 41,04667	-007,74275	 038,1	7
 41,04667	-007,73776	 039,2	7
 41,04667	-007,73277	 032,2	7
 41,04667	-007,72778	 027,1	0
 41,04667	-007,72279	 024,1	7
 41,04667	-007,71780	 023,6	0
 41,04667	-007,71281	 030,9	7
 41,04667	-007,70782	 013,7	0
 41,04667	-007,70283	 018,7	0
 41,04667	-007,69784	 029,8	7
 41,04667	-007,69285	 045,8	7
 41,04667	-007,68786	 041,3	7
 41,04667	-007,68287	 050,6	7
 41,04667	-007,67788	 014,3	7
 41,04667	-007,67289	 047,8	7
 41,04667	-007,66790	 041,3	7
 41,04667	-007,66291	 051,8	7
 41,04667	-007,65792	 050,8	7
 41,04667	-007,65293	 046,5	7
 41,04667	-007,64794	 021,9	7
 41,04667	-007,64295	 009,3	0
 41,04667	-007,63796	 010,2	7
 41,04667	-007,63297	 013,5	7
 41,04667	-007,62798	 018,8	7
 41,04667	-007,62299	 026,7	7
 41,04667	-007,61800	 028,8	7
 41,04667	-007,61301	 015,6	7
 41,04667	-007,60802	 010,2	7
 41,04667	-007,60303	 032,0	7
 41,04667	-007,59804	 012,6	7
 41,04667	-007,59305	 043,3	7
 41,04667	-007,58806	 048,9	7
 41,04667	-007,58307	 050,0	7
 41,04667	-007,57808	 051,2	7
 41,04667	-007,57309	 045,4	7
 41,04667	-007,56810	 037,1	7
 41,04667	-007,56311	 047,4	7
 41,04667	-007,55812	 043,8	7
 41,04667	-007,55313	 039,4	7
 41,04667	-007,54814	 007,6	0
 41,04667	-007,54315	-001,1	0
 41,04667	-007,53816	 004,4	0
 41,04667	-007,53317	 006,0	0
 41,04667	-007,52818	 008,8	7
 41,04667	-007,52319	 008,4	7
 41,04667	-007,51820	 008,4	7
 41,04667	-007,51321	 006,5	0
 41,04667	-007,50822	 003,0	0
 41,04667	-007,50323	 017,7	7
 41,04667	-007,49824	 014,7	7
 41,04667	-007,49325	 023,7	7
 41,04667	-007,48826	 028,3	7
 41,04667	-007,48327	 033,0	7
 41,04667	-007,47828	 034,5	7
 41,04667	-007,47329	 046,7	7
 41,04667	-007,46830	 028,3	7
 41,04667	-007,46331	 044,2	7
 41,04667	-007,45832	 046,7	7
 41,04667	-007,45333	 049,0	7
 41,04667	-007,44833	 046,3	7
 41,04667	-007,44335	 041,7	7
 41,04667	-007,43835	 048,8	7
 41,04667	-007,43336	 048,2	7
 41,04667	-007,42837	 044,4	7
 41,04667	-007,42338	 011,7	7
 41,04667	-007,41839	 005,5	7
 41,04667	-007,41340	 017,7	7
 41,04667	-007,40841	 029,5	7
 41,04667	-007,40342	 022,0	7
 41,04667	-007,39843	 009,1	7
 41,04667	-007,39344	 024,4	7
 41,04667	-007,38845	-007,7	7
 41,04667	-007,38346	 008,9	7
 41,04667	-007,37847	 018,6	7
 41,04667	-007,37348	 007,1	7
 41,04667	-007,36849	 020,0	7
 41,04667	-007,36350	 017,3	7
 41,04667	-007,35851	 035,6	7
 41,04667	-007,35352	 007,8	0
 41,04667	-007,34853	 021,5	7
 41,04667	-007,34354	 001,3	7
 41,04667	-007,33855	 022,0	7
 41,04667	-007,33356	 040,2	7
 41,04667	-007,32857	 042,9	7
 41,04667	-007,32358	-001,7	7
 41,04667	-007,31859	 016,5	7
 41,04667	-007,31360	 013,7	7
 41,04667	-007,30861	 010,6	7
 41,04667	-007,30362	 005,5	7
 41,04667	-007,29863	 013,1	7
 41,04667	-007,29364	 014,4	7
 41,04667	-007,28865	 020,0	7
 41,04667	-007,28366	 021,2	7
 41,04667	-007,27867	 026,9	7
 41,04667	-007,27368	 028,0	7
 41,04667	-007,26869	 029,4	7
 41,04667	-007,26370	 030,4	7
 41,04667	-007,25871	 029,9	7
 41,04667	-007,25372	 031,4	7
 41,04667	-007,24873	 033,6	7
 41,04667	-007,24374	 039,2	7
 41,04667	-007,23875	 014,2	7
 41,04667	-007,23376	 030,7	7
 41,04667	-007,22877	 031,3	7
 41,04667	-007,22378	 034,2	7
 41,04667	-007,21879	 034,8	7
 41,04667	-007,21380	 040,5	7
 41,04667	-007,20881	 044,6	7
 41,04667	-007,20382	 015,3	7
 41,04667	-007,19883	 001,9	7
 41,04667	-007,19384	-011,8	7
 41,04667	-007,18885	-017,0	7
 41,04667	-007,18386	 010,0	7
 41,04667	-007,17887	-001,8	7
 41,04667	-007,17388	 000,2	7
 41,04667	-007,16889	 010,0	7
 41,04667	-007,16390	 004,5	7
 41,04667	-007,15891	 011,8	7
 41,04667	-007,15392	 000,1	7
 41,04667	-007,14893	 018,5	7
 41,04667	-007,14394	 020,0	7
 41,04667	-007,13895	 009,3	7
 41,04667	-007,13396	 003,6	7
 41,04667	-007,12897	-010,8	7
 41,04667	-007,12398	-017,2	7
 41,04667	-007,11899	-000,7	7
 41,04667	-007,11400	 005,2	7
 41,04667	-007,10901	 016,1	7
 41,04667	-007,10402	 019,9	7
 41,04667	-007,09903	 021,7	7
 41,04667	-007,09404	 024,2	7
 41,04667	-007,08905	 025,2	7
 41,04667	-007,08406	 026,3	7
 41,04667	-007,07907	 029,1	7
 41,04667	-007,07408	 003,5	7
 41,04667	-007,06909	 000,3	7
 41,04667	-007,06410	 027,1	7
 41,04667	-007,05911	-010,3	7
 41,04667	-007,05412	-028,6	7
 41,04667	-007,04913	-009,1	7
 41,04667	-007,04414	 001,2	7
 41,04667	-007,03914	 010,5	7
 41,04667	-007,03416	-032,8	7
 41,04667	-007,02917	 000,7	7
 41,04667	-007,02418	 009,1	0
 41,04292	-008,71583	 051,7	2
 41,04292	-008,71083	 052,0	2
 41,04292	-008,70584	 052,3	2
 41,04292	-008,70086	 052,6	2
 41,04292	-008,69586	 052,9	2
 41,04292	-008,69087	 053,2	2
 41,04292	-008,68588	 053,5	2
 41,04292	-008,68089	 053,8	2
 41,04292	-008,67590	 054,2	2
 41,04291	-008,67091	 054,5	2
 41,04292	-008,66592	 052,1	2
 41,04292	-008,66093	 049,6	2
 41,04291	-008,65594	 046,0	2
 41,04292	-008,65095	 043,2	2
 41,04291	-008,64596	 039,6	2
 41,04292	-008,64097	 040,6	2
 41,04292	-008,63598	 039,8	2
 41,04291	-008,63099	 039,4	0
 41,04292	-008,62600	 036,1	0
 41,04291	-008,62101	 040,5	2
 41,04291	-008,61602	 045,7	2
 41,04292	-008,61103	 049,4	2
 41,04291	-008,60604	 042,7	2
 41,04292	-008,60105	 040,9	2
 41,04291	-008,59606	 039,5	2
 41,04292	-008,59107	 039,8	0
 41,04292	-008,58608	 038,4	2
 41,04291	-008,58109	 042,4	0
 41,04292	-008,57610	 034,9	0
 41,04291	-008,57111	 035,8	0
 41,04291	-008,56612	 038,8	0
 41,04292	-008,56113	 041,9	0
 41,04291	-008,55614	 050,7	2
 41,04291	-008,55115	 045,7	0
 41,04291	-008,54616	 038,7	0
 41,04292	-008,54117	 033,7	0
 41,04292	-008,53618	 052,6	2
 41,04291	-008,53119	 053,9	2
 41,04291	-008,52620	 040,2	0
 41,04291	-008,52121	 049,3	3
 41,04291	-008,51622	 051,0	3
 41,04292	-008,51123	 044,8	3
 41,04292	-008,50624	 046,8	3
 41,04292	-008,50125	 044,6	3
 41,04292	-008,49626	 032,6	0
 41,04292	-008,49127	 059,8	3
 41,04292	-008,48628	 045,9	3
 41,04291	-008,48129	 033,5	0
 41,04292	-008,47630	 029,6	0
 41,04291	-008,47131	 035,9	0
 41,04292	-008,46632	 035,0	3
 41,04292	-008,46133	 036,7	0
 41,04291	-008,45634	 050,1	0
 41,04292	-008,45135	 051,9	3
 41,04292	-008,44636	 054,0	3
 41,04292	-008,44137	 049,6	3
 41,04292	-008,43638	 030,3	3
 41,04291	-008,43139	 037,1	0
 41,04292	-008,42640	 045,9	0
 41,04291	-008,42141	 027,7	0
 41,04292	-008,41642	 037,6	0
 41,04292	-008,41143	 042,8	2
 41,04291	-008,40644	 055,2	0
 41,04292	-008,40145	 041,2	3
 41,04292	-008,39646	 039,5	0
 41,04291	-008,39147	 046,5	2
 41,04292	-008,38648	 066,2	3
 41,04291	-008,38149	 070,0	3
 41,04292	-008,37650	 059,9	3
 41,04291	-008,37151	 041,9	3
 41,04291	-008,36652	 072,6	3
 41,04292	-008,36153	 074,3	3
 41,04291	-008,35654	 060,0	3
 41,04292	-008,35155	 074,6	3
 41,04292	-008,34656	 066,3	3
 41,04292	-008,34157	 058,9	3
 41,04292	-008,33658	 060,1	3
 41,04292	-008,33159	 061,1	3
 41,04291	-008,32660	 062,9	3
 41,04291	-008,32161	 080,3	3
 41,04292	-008,31662	 088,4	3
 41,04292	-008,31163	 069,5	3
 41,04292	-008,30663	 087,8	3
 41,04292	-008,30165	 082,4	3
 41,04292	-008,29666	 060,6	3
 41,04292	-008,29167	 044,1	0
 41,04292	-008,28667	 045,0	3
 41,04291	-008,28168	 051,2	3
 41,04291	-008,27669	 065,1	3
 41,04291	-008,27170	 069,0	3
 41,04292	-008,26671	 072,1	3
 41,04292	-008,26172	 066,6	3
 41,04291	-008,25673	 069,5	3
 41,04292	-008,25174	 066,5	3
 41,04292	-008,24675	 041,3	3
 41,04292	-008,24176	 031,2	3
 41,04291	-008,23677	 028,2	0
 41,04291	-008,23178	 021,8	3
 41,04291	-008,22679	 041,8	3
 41,04291	-008,22180	 047,1	3
 41,04291	-008,21681	 058,5	3
 41,04291	-008,21182	 062,1	3
 41,04292	-008,20683	 062,1	3
 41,04292	-008,20184	 062,6	3
 41,04292	-008,19685	 060,3	3
 41,04291	-008,19186	 042,3	0
 41,04291	-008,18687	 060,8	3
 41,04291	-008,18188	 061,3	3
 41,04291	-008,17689	 055,2	4
 41,04292	-008,17190	 056,9	4
 41,04291	-008,16691	 041,6	0
 41,04292	-008,16192	 039,1	8
 41,04292	-008,15693	 041,2	8
 41,04291	-008,15194	 046,7	0
 41,04292	-008,14695	 043,8	0
 41,04291	-008,14196	 050,7	0
 41,04292	-008,13697	 057,4	0
 41,04291	-008,13198	 056,8	0
 41,04292	-008,12699	 057,4	4
 41,04291	-008,12200	 056,6	4
 41,04292	-008,11701	 053,0	0
 41,04292	-008,11202	 051,8	4
 41,04292	-008,10703	 054,2	4
 41,04292	-008,10204	 055,5	4
 41,04292	-008,09705	 058,5	4
 41,04292	-008,09206	 053,8	4
 41,04292	-008,08707	 059,2	4
 41,04292	-008,08208	 059,9	4
 41,04291	-008,07709	 058,9	4
 41,04291	-008,07210	 049,8	4
 41,04292	-008,06711	 043,3	4
 41,04292	-008,06212	 030,0	0
 41,04291	-008,05713	 016,9	4
 41,04292	-008,05214	 015,2	0
 41,04292	-008,04715	 029,5	8
 41,04292	-008,04216	 023,3	0
 41,04292	-008,03717	 021,6	0
 41,04291	-008,03218	 027,4	0
 41,04291	-008,02719	 030,3	0
 41,04292	-008,02220	 061,7	4
 41,04292	-008,01721	 061,8	4
 41,04292	-008,01222	 060,8	4
 41,04292	-008,00723	 054,0	4
 41,04292	-008,00224	 061,6	4
 41,04292	-007,99725	 056,2	4
 41,04292	-007,99226	 039,2	4
 41,04292	-007,98727	 036,3	0
 41,04291	-007,98228	 031,3	0
 41,04291	-007,97729	 035,9	0
 41,04292	-007,97230	 039,6	0
 41,04292	-007,96731	 030,0	4
 41,04292	-007,96232	 036,5	0
 41,04292	-007,95733	 037,1	4
 41,04292	-007,95234	 039,9	0
 41,04292	-007,94735	 043,5	0
 41,04292	-007,94236	 040,7	0
 41,04291	-007,93737	 047,1	2
 41,04291	-007,93238	 041,1	0
 41,04292	-007,92739	 051,2	0
 41,04292	-007,92240	 051,4	7
 41,04292	-007,91741	 050,4	7
 41,04292	-007,91242	 054,6	0
 41,04292	-007,90743	 032,7	4
 41,04292	-007,90244	 019,1	0
 41,04292	-007,89745	 022,7	0
 41,04292	-007,89246	 023,2	4
 41,04291	-007,88747	 027,5	0
 41,04291	-007,88247	 025,6	0
 41,04291	-007,87748	 023,2	0
 41,04292	-007,87249	 025,5	0
 41,04292	-007,86751	 020,4	0
 41,04292	-007,86251	 024,0	0
 41,04292	-007,85753	 024,2	0
 41,04292	-007,85253	 017,0	4
 41,04292	-007,84754	 016,8	0
 41,04291	-007,84255	 014,5	4
 41,04291	-007,83756	 011,3	0
 41,04292	-007,83257	 017,9	0
 41,04292	-007,82758	 008,4	0
 41,04291	-007,82259	 007,1	0
 41,04291	-007,81760	 010,6	0
 41,04291	-007,81261	 009,5	0
 41,04292	-007,80762	 011,7	0
 41,04291	-007,80263	 028,5	7
 41,04291	-007,79764	 007,2	0
 41,04291	-007,79265	 011,5	0
 41,04292	-007,78766	 042,8	7
 41,04292	-007,78267	 042,4	7
 41,04291	-007,77768	 050,2	7
 41,04291	-007,77269	 048,4	7
 41,04292	-007,76770	 053,3	7
 41,04292	-007,76271	 051,6	7
 41,04291	-007,75772	 016,1	0
 41,04291	-007,75273	 031,6	7
 41,04291	-007,74774	 055,3	7
 41,04292	-007,74275	 047,4	7
 41,04292	-007,73776	 055,5	7
 41,04291	-007,73277	 043,5	7
 41,04291	-007,72778	 034,2	7
 41,04292	-007,72279	 035,5	7
 41,04292	-007,71780	 029,0	0
 41,04292	-007,71281	 020,0	0
 41,04291	-007,70782	 020,0	0
 41,04291	-007,70283	 022,7	0
 41,04292	-007,69784	 039,2	7
 41,04292	-007,69285	 041,2	7
 41,04292	-007,68786	 046,3	7
 41,04291	-007,68287	 027,3	0
 41,04292	-007,67788	 014,9	7
 41,04292	-007,67289	 049,2	7
 41,04291	-007,66790	 034,5	7
 41,04291	-007,66291	 048,9	7
 41,04292	-007,65792	 041,2	7
 41,04292	-007,65293	 035,0	7
 41,04292	-007,64794	 004,1	0
 41,04291	-007,64295	 006,2	7
 41,04291	-007,63796	 007,9	7
 41,04292	-007,63297	 014,2	7
 41,04292	-007,62798	 024,7	7
 41,04292	-007,62299	 030,8	7
 41,04291	-007,61800	 035,5	7
 41,04291	-007,61301	 010,5	7
 41,04292	-007,60802	 003,2	7
 41,04292	-007,60303	 027,3	7
 41,04291	-007,59804	 038,1	7
 41,04291	-007,59305	 039,4	7
 41,04292	-007,58806	 024,3	0
 41,04292	-007,58307	 030,6	7
 41,04292	-007,57808	 020,5	0
 41,04291	-007,57309	 046,8	7
 41,04291	-007,56810	 036,2	7
 41,04292	-007,56311	 046,3	7
 41,04292	-007,55812	 013,4	0
 41,04291	-007,55313	 008,2	0
 41,04291	-007,54814	-005,4	0
 41,04292	-007,54315	 000,0	0
 41,04292	-007,53816	 002,5	0
 41,04291	-007,53317	 003,6	0
 41,04291	-007,52818	 005,3	0
 41,04291	-007,52319	 007,4	7
 41,04292	-007,51820	 009,7	7
 41,04292	-007,51321	 010,0	7
 41,04291	-007,50822	 012,9	7
 41,04291	-007,50323	 013,2	7
 41,04292	-007,49824	 019,5	7
 41,04292	-007,49325	 025,1	7
 41,04291	-007,48826	 029,3	7
 41,04291	-007,48327	 022,4	0
 41,04291	-007,47828	 033,4	7
 41,04292	-007,47329	 038,7	7
 41,04292	-007,46830	 040,3	7
 41,04291	-007,46330	 050,0	7
 41,04291	-007,45832	 048,1	7
 41,04292	-007,45333	 047,6	7
 41,04292	-007,44834	 046,2	7
 41,04292	-007,44335	 049,2	7
 41,04292	-007,43835	 049,0	7
 41,04292	-007,43336	 048,8	7
 41,04292	-007,42837	 046,9	7
 41,04292	-007,42338	 012,4	7
 41,04292	-007,41839	 011,0	7
 41,04291	-007,41340	 021,6	7
 41,04292	-007,40841	 022,6	7
 41,04292	-007,40342	 011,9	7
 41,04292	-007,39843	 010,7	7
 41,04292	-007,39344	 005,1	7
 41,04292	-007,38845	-002,3	7
 41,04291	-007,38346	 019,7	7
 41,04292	-007,37847	 034,1	7
 41,04291	-007,37348	 010,9	7
 41,04292	-007,36849	 024,4	7
 41,04292	-007,36350	 029,6	7
 41,04291	-007,35851	 029,5	7
 41,04292	-007,35352	 035,9	7
 41,04291	-007,34853	 024,5	7
 41,04292	-007,34354	 018,5	7
 41,04292	-007,33855	 028,4	7
 41,04291	-007,33356	 029,5	7
 41,04292	-007,32857	 013,0	0
 41,04292	-007,32358	-007,5	0
 41,04291	-007,31859	 009,1	7
 41,04292	-007,31360	 017,8	7
 41,04291	-007,30861	 008,8	7
 41,04292	-007,30362	 007,4	7
 41,04292	-007,29863	 014,2	7
 41,04291	-007,29364	 018,1	7
 41,04292	-007,28865	 016,6	7
 41,04291	-007,28366	 019,2	7
 41,04292	-007,27867	 022,4	7
 41,04292	-007,27368	 025,8	7
 41,04291	-007,26869	 029,9	7
 41,04292	-007,26370	 031,2	7
 41,04291	-007,25871	 031,3	7
 41,04292	-007,25372	 033,2	7
 41,04292	-007,24873	 033,8	7
 41,04291	-007,24374	 038,6	7
 41,04292	-007,23875	 005,7	7
 41,04292	-007,23376	 028,8	7
 41,04292	-007,22877	 032,0	7
 41,04292	-007,22378	 031,6	7
 41,04291	-007,21879	 035,3	7
 41,04292	-007,21380	 038,7	7
 41,04292	-007,20881	 040,0	7
 41,04292	-007,20382	 034,5	7
 41,04292	-007,19883	-009,9	7
 41,04291	-007,19384	 004,4	7
 41,04292	-007,18885	 010,8	7
 41,04292	-007,18386	-004,3	7
 41,04292	-007,17887	 005,9	7
 41,04292	-007,17388	 004,1	7
 41,04292	-007,16889	 008,3	7
 41,04292	-007,16390	 002,0	7
 41,04292	-007,15891	 012,0	7
 41,04292	-007,15392	 016,6	7
 41,04292	-007,14893	 015,4	7
 41,04292	-007,14394	 020,7	7
 41,04292	-007,13895	 011,8	7
 41,04292	-007,13396	-003,8	7
 41,04292	-007,12897	 010,9	7
 41,04292	-007,12398	-015,7	7
 41,04292	-007,11899	-018,6	7
 41,04292	-007,11400	 006,7	7
 41,04292	-007,10901	 020,5	7
 41,04292	-007,10402	 024,3	7
 41,04291	-007,09903	 023,8	7
 41,04292	-007,09404	 024,9	7
 41,04292	-007,08905	 026,0	7
 41,04292	-007,08406	 028,7	7
 41,04292	-007,07907	 027,9	7
 41,04291	-007,07408	 004,2	7
 41,04291	-007,06909	 022,3	7
 41,04292	-007,06410	 011,4	7
 41,04292	-007,05911	-024,9	7
 41,04291	-007,05412	-017,5	7
 41,04292	-007,04913	-010,8	7
 41,04292	-007,04414	 001,5	7
 41,04292	-007,03915	 003,1	7
 41,04292	-007,03416	 002,4	7
 41,04291	-007,02917	 006,8	7
 41,04292	-007,02417	-020,8	0
 41,03916	-008,71583	 051,4	2
 41,03916	-008,71083	 051,7	2
 41,03916	-008,70584	 052,0	2
 41,03916	-008,70085	 052,3	2
 41,03915	-008,69586	 052,6	2
 41,03916	-008,69087	 052,9	2
 41,03916	-008,68588	 053,2	2
 41,03915	-008,68089	 053,5	2
 41,03916	-008,67590	 053,8	2
 41,03916	-008,67091	 053,1	2
 41,03916	-008,66592	 051,1	2
 41,03916	-008,66093	 050,2	2
 41,03916	-008,65594	 046,0	2
 41,03916	-008,65095	 039,6	2
 41,03916	-008,64596	 041,3	2
 41,03916	-008,64097	 041,9	2
 41,03916	-008,63598	 035,4	0
 41,03916	-008,63099	 038,2	0
 41,03916	-008,62600	 038,8	2
 41,03915	-008,62101	 047,5	2
 41,03916	-008,61602	 053,8	2
 41,03916	-008,61103	 053,8	2
 41,03915	-008,60604	 044,3	2
 41,03916	-008,60105	 044,1	2
 41,03915	-008,59606	 044,0	2
 41,03916	-008,59107	 049,5	2
 41,03916	-008,58608	 043,7	0
 41,03916	-008,58109	 036,6	0
 41,03916	-008,57610	 032,2	2
 41,03915	-008,57111	 036,0	2
 41,03916	-008,56612	 040,0	2
 41,03916	-008,56113	 044,7	0
 41,03915	-008,55614	 047,5	0
 41,03916	-008,55115	 043,8	0
 41,03915	-008,54616	 040,8	0
 41,03916	-008,54117	 034,2	0
 41,03916	-008,53618	 044,5	0
 41,03916	-008,53119	 036,9	0
 41,03916	-008,52620	 036,2	0
 41,03916	-008,52121	 026,8	0
 41,03916	-008,51622	 047,3	0
 41,03916	-008,51123	 050,5	3
 41,03915	-008,50624	 051,9	3
 41,03916	-008,50125	 052,5	3
 41,03916	-008,49626	 030,1	0
 41,03916	-008,49127	 048,5	3
 41,03916	-008,48628	 046,2	3
 41,03916	-008,48129	 031,7	3
 41,03916	-008,47630	 040,5	0
 41,03916	-008,47131	 041,2	2
 41,03916	-008,46632	 045,1	2
 41,03916	-008,46133	 051,3	0
 41,03915	-008,45634	 051,3	0
 41,03916	-008,45135	 056,4	3
 41,03916	-008,44636	 052,5	3
 41,03915	-008,44137	 048,3	3
 41,03916	-008,43638	 047,2	3
 41,03916	-008,43139	 034,2	3
 41,03916	-008,42640	 036,8	0
 41,03915	-008,42141	 027,2	0
 41,03916	-008,41642	 037,1	2
 41,03916	-008,41143	 046,2	2
 41,03915	-008,40644	 061,5	3
 41,03916	-008,40145	 034,5	0
 41,03916	-008,39646	 041,7	3
 41,03915	-008,39147	 035,4	0
 41,03916	-008,38648	 045,3	2
 41,03915	-008,38149	 064,2	3
 41,03916	-008,37650	 065,4	3
 41,03915	-008,37151	 066,9	3
 41,03916	-008,36652	 051,4	3
 41,03916	-008,36153	 042,1	0
 41,03915	-008,35654	 069,7	3
 41,03916	-008,35155	 054,1	3
 41,03916	-008,34656	 066,4	3
 41,03916	-008,34157	 058,2	3
 41,03916	-008,33658	 057,4	3
 41,03916	-008,33159	 044,0	0
 41,03916	-008,32660	 053,9	0
 41,03916	-008,32161	 070,9	3
 41,03916	-008,31662	 077,4	3
 41,03916	-008,31163	 085,2	3
 41,03916	-008,30663	 082,1	3
 41,03916	-008,30165	 080,5	3
 41,03916	-008,29666	 078,1	3
 41,03915	-008,29167	 051,4	3
 41,03916	-008,28667	 053,1	3
 41,03916	-008,28168	 057,8	3
 41,03915	-008,27669	 046,3	3
 41,03915	-008,27170	 066,3	3
 41,03916	-008,26671	 069,6	3
 41,03916	-008,26172	 063,9	3
 41,03916	-008,25673	 067,5	3
 41,03916	-008,25174	 036,9	0
 41,03916	-008,24675	 032,6	0
 41,03916	-008,24176	 033,3	0
 41,03916	-008,23677	 026,5	0
 41,03916	-008,23178	 019,8	3
 41,03915	-008,22679	 034,2	3
 41,03916	-008,22180	 042,2	3
 41,03916	-008,21681	 050,1	3
 41,03915	-008,21182	 057,5	3
 41,03916	-008,20683	 062,4	3
 41,03916	-008,20184	 063,0	3
 41,03916	-008,19685	 061,3	3
 41,03915	-008,19186	 059,4	3
 41,03916	-008,18687	 061,0	3
 41,03916	-008,18188	 056,8	0
 41,03916	-008,17689	 055,3	4
 41,03915	-008,17190	 051,3	0
 41,03916	-008,16691	 050,2	0
 41,03916	-008,16192	 049,3	0
 41,03916	-008,15693	 043,4	0
 41,03916	-008,15194	 050,0	0
 41,03916	-008,14695	 058,6	0
 41,03916	-008,14196	 050,2	0
 41,03916	-008,13697	 019,4	0
 41,03915	-008,13198	 016,2	0
 41,03916	-008,12699	 028,4	0
 41,03915	-008,12200	 040,5	0
 41,03916	-008,11701	 052,9	0
 41,03915	-008,11202	 048,2	0
 41,03916	-008,10703	 049,1	4
 41,03916	-008,10204	 037,6	0
 41,03916	-008,09705	 053,3	4
 41,03916	-008,09206	 054,8	4
 41,03916	-008,08707	 059,0	4
 41,03915	-008,08208	 058,8	4
 41,03915	-008,07709	 059,9	4
 41,03916	-008,07210	 055,3	4
 41,03916	-008,06711	 056,6	4
 41,03916	-008,06212	 046,2	4
 41,03916	-008,05713	 025,3	4
 41,03916	-008,05214	 010,4	0
 41,03916	-008,04715	 027,9	8
 41,03916	-008,04216	 019,6	0
 41,03916	-008,03717	 018,7	0
 41,03915	-008,03218	 020,9	0
 41,03915	-008,02719	 024,0	0
 41,03916	-008,02220	 052,2	4
 41,03915	-008,01721	 058,0	4
 41,03916	-008,01222	 046,2	4
 41,03916	-008,00723	 060,8	4
 41,03916	-008,00224	 061,8	4
 41,03915	-007,99725	 060,1	4
 41,03916	-007,99226	 044,4	4
 41,03916	-007,98727	 036,0	0
 41,03915	-007,98228	 039,3	4
 41,03915	-007,97729	 042,8	4
 41,03916	-007,97230	 043,0	4
 41,03916	-007,96731	 037,6	0
 41,03916	-007,96232	 044,0	0
 41,03916	-007,95733	 047,1	0
 41,03916	-007,95234	 042,1	0
 41,03916	-007,94735	 044,1	0
 41,03916	-007,94236	 044,4	0
 41,03915	-007,93737	 032,3	0
 41,03915	-007,93238	 046,0	0
 41,03915	-007,92739	 025,9	4
 41,03916	-007,92240	 016,3	4
 41,03915	-007,91741	 023,3	0
 41,03916	-007,91242	 044,9	0
 41,03916	-007,90743	 025,4	0
 41,03916	-007,90244	 022,6	0
